Tamanho do Vetor;Tempo de Execução Estático;Tempo de Execução Distribuido
36000;110445.0;1.0160347E7
36500;93127.0;1.1569207E7
37000;103773.0;1.0722133E7
37500;118551.0;1.1602222E7
38000;63016.0;9926283.0
38500;110017.0;1.3578007E7
39000;118772.0;1.071009E7
39500;114296.0;1.1330129E7
40000;125439.0;1.0822757E7
40500;129183.0;1.3002315E7
41000;71642.0;1.0818535E7
41500;127243.0;1.1677467E7
42000;72936.0;2.266456E7
42500;147499.0;1.395682E7
43000;60988.0;9495363.0
43500;62155.0;9864681.0
44000;72034.0;9649686.0
44500;66896.0;1.2015669E7
45000;64006.0;9469039.0
45500;66902.0;1.0671214E7
46000;66475.0;9320209.0
46500;70653.0;1.0045563E7
47000;66703.0;9531822.0
47500;67653.0;9415166.0
48000;68936.0;9531720.0
48500;71227.0;9813123.0
49000;69561.0;1.1521978E7
49500;70402.0;1.1260085E7
50000;70687.0;1.0018832E7
50500;94443.0;1.0539978E7
51000;78363.0;1.0131529E7
51500;76585.0;1.0873348E7
52000;75582.0;1.0627807E7
52500;73797.0;1.1224846E7
53000;79605.0;1.1454381E7
53500;76183.0;1.1064846E7
54000;96288.0;1.1652157E7
54500;76756.0;1.1555351E7
55000;79204.0;1.1818758E7
55500;81004.0;1.1377498E7
56000;84854.0;1.1820554E7
56500;91485.0;1.1154789E7
57000;89427.0;1.5968737E7
57500;107320.0;1.1638358E7
58000;87054.0;1.1104294E7
58500;82468.0;1.1163981E7
59000;83874.0;1.3050158E7
59500;89652.0;1.2510805E7
60000;175499.0;1.5236456E7
60500;88752.0;1.7081239E7
61000;97993.0;1.7816373E7
61500;101215.0;1.8258895E7
62000;175195.0;1.8593208E7
62500;102851.0;1.8928261E7
63000;102000.0;1.5202087E7
63500;102449.0;1.453171E7
64000;105094.0;1.3858127E7
64500;107107.0;1.5519822E7
65000;110860.0;1.4730104E7
65500;105042.0;1.4455731E7
66000;106051.0;1.4972495E7
66500;108482.0;1.6581725E7
67000;108937.0;1.6218057E7
67500;144373.0;1.6941308E7
68000;111081.0;1.6960683E7
68500;108451.0;1.5315656E7
69000;113388.0;1.5769657E7
69500;111984.0;1.5025395E7
70000;111984.0;1.5359272E7
70500;111368.0;1.6552526E7
71000;203300.0;1.5421803E7
71500;115086.0;1.6928542E7
72000;116454.0;1.5690989E7
72500;116012.0;1.5414564E7
73000;118635.0;1.525685E7
73500;117110.0;1.5831151E7
74000;193680.0;1.4257702E7
74500;119539.0;1.5298335E7
75000;119907.0;1.6146424E7
75500;121061.0;1.6403679E7
76000;120868.0;1.6506135E7
76500;120899.0;1.5653278E7
77000;122976.0;1.6732188E7
77500;124334.0;1.597937E7
78000;127213.0;1.581959E7
78500;125657.0;1.8209387E7
79000;124344.0;1.6902894E7
79500;129749.0;1.6389644E7
80000;129520.0;1.685745E7
80500;130139.0;2.3106199E7
81000;131387.0;2.0294878E7
81500;139708.0;1.7673838E7
82000;133725.0;1.7172418E7
82500;213255.0;1.8869209E7
83000;142820.0;1.7531155E7
83500;144084.0;2.1359091E7
84000;260737.0;1.817886E7
84500;136954.0;1.9129217E7
85000;137145.0;1.7452102E7
85500;138287.0;1.9163723E7
86000;138968.0;1.7013985E7
86500;137005.0;1.7739532E7
87000;139162.0;1.8288746E7
87500;142611.0;1.7340602E7
88000;139770.0;1.7146917E7
88500;140977.0;2.0435905E7
89000;142144.0;1.8242007E7
89500;141074.0;1.7073181E7
90000;146514.0;1.8308954E7
90500;149326.0;1.7502571E7
91000;145880.0;1.8127948E7
91500;159046.0;1.6003358E7
92000;130055.0;1.6056048E7
92500;156264.0;1.789566E7
93000;227611.0;1.7355756E7
93500;131185.0;1.8019717E7
94000;149164.0;1.9775675E7
94500;139730.0;1.8351887E7
95000;133938.0;1.8353021E7
95500;132480.0;1.77239E7
96000;155582.0;1.8976851E7
96500;139803.0;1.749657E7
97000;168446.0;1.807888E7
97500;143870.0;1.8240229E7
98000;144535.0;1.7941327E7
98500;144006.0;1.793903E7
99000;136842.0;1.8094385E7
99500;137962.0;1.8396398E7
100000;144697.0;1.8669075E7
100500;148478.0;2.1729644E7
101000;149294.0;1.8167665E7
101500;194769.0;1.9944131E7
102000;150261.0;1.8691823E7
102500;176046.0;1.9856328E7
103000;168670.0;1.9423539E7
103500;234264.0;1.944223E7
104000;163910.0;2.1338051E7
104500;144643.0;1.9150997E7
105000;148540.0;1.9450781E7
105500;154410.0;1.9608014E7
106000;156152.0;2.0193161E7
106500;148640.0;1.9739937E7
107000;151126.0;2.0972401E7
107500;159233.0;2.0989491E7
108000;150868.0;2.1527968E7
108500;159659.0;2.0071614E7
109000;161234.0;2.1183035E7
109500;297281.0;1.8711842E7
110000;154887.0;1.9974127E7
110500;157476.0;2.186624E7
111000;164422.0;2.1201071E7
111500;159558.0;2.1245771E7
112000;173683.0;2.1789117E7
112500;163615.0;2.099173E7
113000;158418.0;2.1617241E7
113500;166904.0;2.165625E7
114000;182007.0;2.2490053E7
114500;164157.0;2.3280709E7
115000;169822.0;2.2598246E7
115500;185344.0;2.3920384E7
116000;165760.0;2.2441493E7
116500;161744.0;2.1701919E7
117000;163544.0;2.091468E7
117500;171653.0;2.2815759E7
118000;191950.0;2.2165786E7
118500;169171.0;2.2299778E7
119000;165118.0;2.1208326E7
119500;177021.0;2.1657346E7
120000;165948.0;2.1426756E7
120500;202013.0;2.1331456E7
121000;178491.0;2.2148069E7
121500;170056.0;2.1930616E7
122000;169607.0;2.3737983E7
122500;173623.0;4.0147318E7
123000;309746.0;2.9326175E7
123500;200702.0;2.8957536E7
124000;197065.0;3.6405331E7
124500;200582.0;2.9472672E7
125000;198302.0;2.4817164E7
125500;176147.0;2.3372413E7
126000;175760.0;2.2747703E7
126500;187625.0;2.8488725E7
127000;207032.0;2.6078943E7
127500;193693.0;2.4306649E7
128000;207801.0;2.3772428E7
128500;179583.0;2.3830546E7
129000;375455.0;2.4394294E7
129500;189146.0;2.4385644E7
130000;181958.0;2.7954852E7
130500;207866.0;2.5346165E7
131000;183962.0;2.3528945E7
131500;187278.0;2.4519814E7
132000;182326.0;2.349632E7
132500;188521.0;2.3861302E7
133000;189577.0;2.3448476E7
133500;191617.0;2.334496E7
134000;262415.0;2.3843581E7
134500;186471.0;2.397088E7
135000;225977.0;2.3827557E7
135500;241165.0;2.4880115E7
136000;187645.0;2.5703542E7
136500;250630.0;2.7651757E7
137000;200329.0;2.3383924E7
137500;196340.0;2.4923234E7
138000;190720.0;2.4679163E7
138500;197205.0;2.4554985E7
139000;197343.0;2.5141358E7
139500;271297.0;2.540896E7
140000;197924.0;2.4796802E7
140500;199046.0;2.6164589E7
141000;200991.0;3.0018039E7
141500;208349.0;2.469335E7
142000;208801.0;2.4460769E7
142500;209719.0;2.633401E7
143000;197278.0;2.5689113E7
143500;201389.0;2.6277542E7
144000;199437.0;2.6203875E7
144500;211879.0;2.5872433E7
145000;201191.0;2.5333277E7
145500;213151.0;2.8441721E7
146000;201220.0;2.6014079E7
146500;322849.0;2.6757337E7
147000;206896.0;2.6919654E7
147500;215955.0;2.6363502E7
148000;207553.0;2.4563022E7
148500;216761.0;2.5088207E7
149000;217788.0;2.5937409E7
149500;206672.0;2.6283903E7
150000;213978.0;2.6394888E7
150500;219866.0;2.8128875E7
151000;220027.0;2.6674006E7
151500;220580.0;2.6011095E7
152000;242752.0;2.7589373E7
152500;217538.0;2.7821418E7
153000;211597.0;2.7692916E7
153500;227181.0;2.9806498E7
154000;224633.0;2.7757324E7
154500;218212.0;2.7531043E7
155000;219412.0;3.1453222E7
155500;1698270.0;2.9040158E7
156000;216077.0;3.5500563E7
156500;219422.0;3.0229212E7
157000;229038.0;3.063468E7
157500;217069.0;3.1507391E7
158000;249705.0;3.0229582E7
158500;336088.0;2.9074727E7
159000;291035.0;3.1250564E7
159500;253069.0;2.9462985E7
160000;326004.0;2.8922438E7
160500;226400.0;2.8671837E7
161000;219783.0;2.9666839E7
161500;221859.0;3.2246292E7
162000;251382.0;3.066668E7
162500;252377.0;3.0847117E7
163000;254416.0;4.0237669E7
163500;404846.0;3.5034262E7
164000;414228.0;3.4925987E7
164500;528307.0;3.4646473E7
165000;404694.0;3.5162037E7
165500;263578.0;3.4971114E7
166000;380115.0;3.6805381E7
166500;411005.0;3.7873728E7
167000;370875.0;3.5825375E7
167500;322844.0;3.7360644E7
168000;264379.0;3.3055764E7
168500;242868.0;3.3142066E7
169000;263293.0;3.2805548E7
169500;266163.0;3.3656391E7
170000;333960.0;3.353018E7
170500;233323.0;2.9854243E7
171000;419939.0;3.7893328E7
171500;266176.0;3.2689226E7
172000;266720.0;3.3092687E7
172500;351607.0;3.4670599E7
173000;267399.0;3.8991162E7
173500;270314.0;3.8607492E7
174000;277942.0;4.1536364E7
174500;369969.0;3.6673182E7
175000;239680.0;3.3670901E7
175500;239926.0;3.4098884E7
176000;278679.0;3.3889544E7
176500;242143.0;3.6477325E7
177000;286429.0;3.5402839E7
177500;245000.0;3.1158455E7
178000;243000.0;3.0580079E7
178500;244600.0;3.0686836E7
179000;530351.0;3.473304E7
179500;244924.0;3.3435476E7
180000;252432.0;3.2002525E7
180500;494387.0;3.5520031E7
181000;251904.0;3.1020647E7
181500;252247.0;3.164064E7
182000;248880.0;3.2242989E7
182500;249060.0;3.5409501E7
183000;456854.0;3.6391177E7
183500;264792.0;3.427977E7
184000;251624.0;3.4977173E7
184500;252621.0;3.2208322E7
185000;252886.0;3.1981098E7
185500;253578.0;3.2261414E7
186000;267779.0;3.7582115E7
186500;293634.0;3.5275012E7
187000;477331.0;3.3920899E7
187500;256216.0;3.3233939E7
188000;256511.0;3.2488691E7
188500;257397.0;3.3615959E7
189000;271125.0;4.1613814E7
189500;265294.0;3.4731089E7
190000;260497.0;3.5845339E7
190500;299141.0;4.3763609E7
191000;261267.0;3.5284494E7
191500;261726.0;3.4229972E7
192000;311789.0;3.6635905E7
192500;382317.0;4.4287563E7
193000;572460.0;3.6169844E7
193500;264820.0;3.3720434E7
194000;265349.0;3.7301223E7
194500;265719.0;3.4162337E7
195000;280103.0;3.4236785E7
195500;268144.0;3.5572435E7
196000;280965.0;3.7546636E7
196500;309621.0;4.1200494E7
197000;283239.0;3.5562029E7
197500;269673.0;3.4548782E7
198000;328231.0;4.0822683E7
198500;374501.0;3.8657337E7
199000;271960.0;3.6736143E7
199500;452675.0;3.7436973E7
200000;344918.0;3.9169532E7
200500;310205.0;4.0023635E7
201000;312018.0;3.8197429E7
201500;311189.0;4.1314549E7
202000;573487.0;3.8911459E7
202500;276272.0;3.5616468E7
203000;291302.0;3.463318E7
203500;293043.0;4.2965613E7
204000;278534.0;3.6289024E7
204500;283620.0;3.5249648E7
205000;279662.0;3.7580262E7
205500;281297.0;3.7172093E7
206000;281051.0;3.6607247E7
206500;287158.0;3.6490361E7
207000;282670.0;3.5849894E7
207500;283541.0;3.7621843E7
208000;298623.0;3.7368177E7
208500;576653.0;3.7685801E7
209000;291798.0;3.6304272E7
209500;290726.0;3.9123129E7
210000;291595.0;3.849603E7
210500;292720.0;4.0719464E7
211000;393548.0;4.0124103E7
211500;358073.0;3.9029762E7
212000;581072.0;3.9383005E7
212500;289991.0;3.6676556E7
213000;305538.0;4.1307909E7
213500;318226.0;3.8050727E7
214000;296224.0;3.8438684E7
214500;293242.0;3.802162E7
215000;300339.0;3.8936401E7
215500;294701.0;3.7724223E7
216000;310862.0;3.8524981E7
216500;295506.0;3.7716503E7
217000;404432.0;4.0461496E7
217500;301042.0;4.0482119E7
218000;481083.0;3.8047372E7
218500;422378.0;4.1839688E7
219000;315479.0;3.9340134E7
219500;303844.0;3.9490577E7
220000;468538.0;3.9126176E7
220500;305795.0;3.9760441E7
221000;301655.0;3.8706871E7
221500;317542.0;4.1692507E7
222000;315328.0;4.3472318E7
222500;309808.0;4.0519043E7
223000;309235.0;3.7218964E7
223500;308375.0;3.8862927E7
224000;329342.0;4.1230878E7
224500;388748.0;3.9944945E7
225000;310588.0;3.9701685E7
225500;310743.0;4.0283533E7
226000;416688.0;4.2224533E7
226500;315759.0;3.9898872E7
227000;327254.0;4.0494019E7
227500;309957.0;4.188606E7
228000;328640.0;4.0768713E7
228500;327665.0;3.7588043E7
229000;311937.0;3.9179495E7
229500;468388.0;4.8051146E7
230000;361599.0;4.3517367E7
230500;377375.0;3.9516412E7
231000;331256.0;4.1061656E7
231500;689974.0;4.5269517E7
232000;318904.0;4.171905E7
232500;317487.0;4.0634261E7
233000;359736.0;4.3162138E7
233500;335012.0;4.2017837E7
234000;325605.0;4.0617601E7
234500;337228.0;4.0756355E7
235000;351142.0;4.0713588E7
235500;641853.0;4.1859978E7
236000;322093.0;4.2257982E7
236500;682651.0;4.4512603E7
237000;323547.0;4.4851358E7
237500;435415.0;4.5070778E7
238000;324349.0;4.1631271E7
238500;342003.0;4.1251453E7
239000;326422.0;3.9382295E7
239500;327216.0;4.0530963E7
240000;653262.0;4.241963E7
240500;328097.0;4.4338942E7
241000;329494.0;4.1719449E7
241500;329440.0;4.2351974E7
242000;350481.0;4.0551622E7
242500;353440.0;4.1346714E7
243000;351194.0;4.1681145E7
243500;333383.0;4.4527372E7
244000;333771.0;4.2202109E7
244500;334661.0;4.1349652E7
245000;335849.0;4.0628392E7
245500;354295.0;4.1777367E7
246000;336580.0;4.163744E7
246500;353309.0;4.2751862E7
247000;337138.0;4.2339742E7
247500;337876.0;4.2528457E7
248000;338508.0;4.1656663E7
248500;340029.0;4.2879189E7
249000;340551.0;4.6895058E7
249500;340295.0;5.2916615E7
250000;343184.0;4.6237867E7
250500;342708.0;4.6077012E7
251000;342939.0;4.4055704E7
251500;443850.0;4.3831473E7
252000;363998.0;4.2158812E7
252500;343771.0;4.4789922E7
253000;364548.0;4.2721178E7
253500;346560.0;4.6408612E7
254000;365672.0;4.5649946E7
254500;367614.0;4.3209285E7
255000;365467.0;4.2116517E7
255500;778439.0;4.5524855E7
256000;369363.0;4.4225447E7
256500;354746.0;4.4504144E7
257000;351122.0;4.4412804E7
257500;648429.0;5.0704327E7
258000;615780.0;5.0335996E7
258500;400656.0;5.2029152E7
259000;401976.0;4.9970542E7
259500;374820.0;4.3607462E7
260000;354555.0;4.3794875E7
260500;375905.0;4.5477296E7
261000;356231.0;4.4330774E7
261500;375625.0;4.5111564E7
262000;357805.0;4.4183554E7
262500;377226.0;4.4271634E7
263000;358859.0;4.2111052E7
263500;376836.0;4.6968248E7
264000;360069.0;4.4309314E7
264500;367671.0;4.395928E7
265000;366803.0;4.4076338E7
265500;414398.0;4.3325153E7
266000;380893.0;4.4257115E7
266500;500698.0;4.5556646E7
267000;363536.0;4.4834889E7
267500;364811.0;4.8392911E7
268000;365224.0;4.5824154E7
268500;366719.0;4.600393E7
269000;385629.0;4.5104626E7
269500;791577.0;4.662342E7
270000;374470.0;4.623271E7
270500;390909.0;4.5515731E7
271000;369800.0;4.7181615E7
271500;716101.0;4.7667975E7
272000;590351.0;5.4720363E7
272500;644944.0;6.3595005E7
273000;783000.0;5.5068743E7
273500;452906.0;5.473907E7
274000;525439.0;5.4792135E7
274500;425230.0;5.3434384E7
275000;665291.0;5.5040205E7
275500;602407.0;5.3045798E7
276000;552342.0;5.3588628E7
276500;494722.0;5.5054276E7
277000;540395.0;5.1741864E7
277500;518179.0;5.6469184E7
278000;490644.0;5.1119929E7
278500;1121616.0;5.3499169E7
279000;615555.0;5.1524107E7
279500;652950.0;5.3363925E7
280000;433784.0;5.7730629E7
280500;432723.0;5.8911633E7
281000;436002.0;5.5616929E7
281500;651626.0;5.7016769E7
282000;385321.0;4.8344775E7
282500;413199.0;5.0117348E7
283000;446665.0;6.9704398E7
283500;436325.0;5.52109E7
284000;495936.0;5.6269613E7
284500;452387.0;5.5088124E7
285000;777240.0;5.5057192E7
285500;446768.0;5.3589299E7
286000;478950.0;5.3870987E7
286500;440819.0;5.53752E7
287000;651495.0;6.181356E7
287500;443850.0;5.3145858E7
288000;444296.0;5.2409252E7
288500;415149.0;4.8844363E7
289000;413540.0;5.0219656E7
289500;394583.0;4.8411754E7
290000;403142.0;4.9329359E7
290500;416904.0;4.9009421E7
291000;397273.0;4.6060305E7
291500;397153.0;5.495322E7
292000;570893.0;4.8206743E7
292500;399266.0;5.0807695E7
293000;406272.0;5.1727791E7
293500;796808.0;5.3227722E7
294000;619075.0;5.175282E7
294500;401074.0;5.1037E7
295000;455958.0;5.1823222E7
295500;415179.0;5.5983788E7
296000;403132.0;5.0689428E7
296500;403860.0;5.5719121E7
297000;927696.0;5.461219E7
297500;405807.0;5.1473626E7
298000;677472.0;6.4531341E7
298500;406420.0;5.0657226E7
299000;428734.0;5.1054779E7
299500;802091.0;6.96816E7
300000;593865.0;5.3914511E7
300500;410600.0;5.073842E7
301000;410382.0;5.187141E7
301500;410571.0;5.1495865E7
302000;410923.0;5.1683303E7
302500;411716.0;5.319074E7
303000;563821.0;6.7253884E7
303500;474904.0;6.072293E7
304000;434228.0;5.1943097E7
304500;567491.0;5.660189E7
305000;436822.0;5.0607164E7
305500;568403.0;5.3966652E7
306000;672791.0;5.8639229E7
306500;417174.0;5.2437846E7
307000;483403.0;5.1371477E7
307500;419864.0;5.4246311E7
308000;420254.0;5.2273574E7
308500;420520.0;5.1390933E7
309000;421083.0;5.2304894E7
309500;480926.0;5.3670148E7
310000;424980.0;5.1603519E7
310500;428172.0;5.1700438E7
311000;430484.0;5.1671961E7
311500;446916.0;5.35655E7
312000;446658.0;5.2508632E7
312500;425877.0;5.5371339E7
313000;432123.0;5.2795304E7
313500;431951.0;5.4850388E7
314000;449152.0;6.2461422E7
314500;429083.0;5.9682738E7
315000;451139.0;5.8237231E7
315500;430475.0;5.5297538E7
316000;431068.0;5.3617413E7
316500;430619.0;5.4484563E7
317000;453684.0;5.6681691E7
317500;489914.0;5.7502922E7
318000;435327.0;5.415636E7
318500;433795.0;5.3888749E7
319000;435274.0;5.4118685E7
319500;459856.0;5.4435338E7
320000;660580.0;5.8283904E7
320500;533797.0;5.5088485E7
321000;460088.0;5.4869026E7
321500;491581.0;5.381102E7
322000;462576.0;5.4524827E7
322500;463261.0;5.4177105E7
323000;747003.0;5.7077294E7
323500;440901.0;5.4993403E7
324000;464732.0;5.4533424E7
324500;468150.0;5.5163197E7
325000;467549.0;5.6438496E7
325500;506637.0;5.7739777E7
326000;467492.0;5.5784644E7
326500;470215.0;5.619741E7
327000;468192.0;5.5402115E7
327500;724781.0;5.7185059E7
328000;451417.0;5.6362016E7
328500;447065.0;5.6052474E7
329000;448930.0;5.6361592E7
329500;474312.0;5.5667355E7
330000;449307.0;5.6463693E7
330500;473491.0;5.581506E7
331000;618488.0;5.6816737E7
331500;479201.0;5.5417315E7
332000;453525.0;5.5991543E7
332500;484343.0;5.6785859E7
333000;453126.0;5.658304E7
333500;454025.0;5.6423819E7
334000;454665.0;5.5826925E7
334500;456042.0;5.7927593E7
335000;456395.0;5.6692208E7
335500;479796.0;5.7696852E7
336000;624133.0;5.8384471E7
336500;457429.0;5.7628306E7
337000;462155.0;5.7764397E7
337500;488076.0;5.7280029E7
338000;483282.0;5.7333504E7
338500;468583.0;5.6511985E7
339000;461288.0;6.0538104E7
339500;531867.0;5.7043027E7
340000;462468.0;6.1165366E7
340500;464053.0;5.705862E7
341000;464283.0;6.0300561E7
341500;489777.0;5.7538934E7
342000;465174.0;5.7475923E7
342500;466336.0;5.9333938E7
343000;466789.0;6.3089429E7
343500;468315.0;5.708358E7
344000;492658.0;5.8394913E7
344500;494766.0;5.741834E7
345000;470397.0;5.7806157E7
345500;469980.0;5.8432007E7
346000;471355.0;5.8430421E7
346500;541618.0;5.9524144E7
347000;471795.0;5.8377917E7
347500;497568.0;5.9332508E7
348000;473681.0;5.95054E7
348500;474497.0;5.892212E7
349000;504717.0;5.9476233E7
349500;489773.0;5.9286884E7
350000;481637.0;5.8695126E7
350500;477417.0;5.8321416E7
351000;504139.0;5.8912888E7
351500;502976.0;5.8064727E7
352000;510324.0;5.7447545E7
352500;482169.0;6.3469269E7
353000;481556.0;5.8880763E7
353500;696820.0;5.8021427E7
354000;561230.0;5.9679713E7
354500;482547.0;5.8403296E7
355000;482978.0;5.9060442E7
355500;483403.0;6.3345032E7
356000;484570.0;5.9264992E7
356500;510477.0;5.9320607E7
357000;486114.0;6.0337341E7
357500;486922.0;6.0411318E7
358000;486949.0;6.0994421E7
358500;487721.0;6.6123548E7
359000;514613.0;6.6126639E7
359500;517377.0;6.088687E7
360000;690964.0;6.1484707E7
360500;492913.0;5.9915223E7
361000;532745.0;6.4465521E7
361500;701703.0;5.9792158E7
362000;495152.0;7.5951687E7
362500;496545.0;6.1990881E7
363000;528342.0;6.1017401E7
363500;496839.0;6.0906422E7
364000;532121.0;6.1912065E7
364500;498893.0;6.0497701E7
365000;499387.0;6.3238593E7
365500;499827.0;6.7607217E7
366000;544278.0;6.739683E7
366500;501659.0;6.48745E7
367000;543321.0;6.1406667E7
367500;543387.0;6.1738406E7
368000;504506.0;6.092206E7
368500;541739.0;6.5582894E7
369000;538655.0;6.3422157E7
369500;542884.0;6.2426328E7
370000;568694.0;6.226454E7
370500;506496.0;6.1896751E7
371000;546543.0;6.784591E7
371500;543558.0;6.1053176E7
372000;512946.0;7.5630193E7
372500;586883.0;7.7159832E7
373000;510139.0;6.134769E7
373500;511127.0;6.2941708E7
374000;510534.0;6.3780594E7
374500;510893.0;6.3383632E7
375000;706973.0;6.3016399E7
375500;512958.0;6.2302278E7
376000;581442.0;6.3301857E7
376500;1430821.0;6.5120415E7
377000;548733.0;6.8232836E7
377500;678197.0;6.363242E7
378000;517250.0;6.3563369E7
378500;539476.0;6.6765603E7
379000;520563.0;6.305882E7
379500;603103.0;6.4686724E7
380000;1095384.0;6.7338046E7
380500;521103.0;6.823659E7
381000;520561.0;6.3926669E7
381500;559582.0;6.3444501E7
382000;522541.0;6.385846E7
382500;528415.0;6.3152946E7
383000;1214828.0;6.6512613E7
383500;522662.0;6.3775031E7
384000;525542.0;6.9249053E7
384500;524609.0;6.4150582E7
385000;564287.0;6.0648043E7
385500;573441.0;6.3277061E7
386000;529601.0;6.0066121E7
386500;661781.0;6.1365212E7
387000;534237.0;6.5939639E7
387500;532375.0;6.5060803E7
388000;530766.0;6.6881592E7
388500;531598.0;6.4987333E7
389000;617355.0;6.5094841E7
389500;647680.0;6.6757339E7
390000;533387.0;6.5629532E7
390500;572302.0;6.5204249E7
391000;574212.0;6.5965802E7
391500;576599.0;6.6330365E7
392000;535970.0;6.6343728E7
392500;537903.0;6.6428584E7
393000;539702.0;6.8486303E7
393500;1068614.0;6.8294996E7
394000;539391.0;6.62304E7
394500;575424.0;6.8409119E7
395000;585157.0;6.5917262E7
395500;585354.0;7.1087998E7
396000;703864.0;6.9949622E7
396500;540380.0;6.7750824E7
397000;583515.0;6.4960758E7
397500;620322.0;6.2464096E7
398000;544802.0;6.8205908E7
398500;633310.0;6.2239547E7
399000;581719.0;6.7787219E7
399500;587858.0;6.7314649E7
400000;608785.0;6.8600175E7
400500;1217259.0;7.3024431E7
401000;975561.0;6.8594233E7
401500;549341.0;6.6780413E7
402000;551460.0;6.664589E7
402500;548921.0;6.7947906E7
403000;556616.0;7.4367208E7
403500;551253.0;6.6908422E7
404000;561046.0;6.8662822E7
404500;552957.0;6.6492279E7
405000;555829.0;6.7990329E7
405500;621582.0;6.8420534E7
406000;554103.0;6.7475608E7
406500;556293.0;6.7940618E7
407000;556761.0;7.1488005E7
407500;556720.0;7.9538286E7
408000;558413.0;6.9038204E7
408500;982415.0;6.805936E7
409000;733615.0;6.8907819E7
409500;596775.0;6.9616387E7
410000;565308.0;6.9067167E7
410500;601402.0;7.0038164E7
411000;561122.0;6.8129685E7
411500;565079.0;6.8530082E7
412000;569919.0;6.9624537E7
412500;606550.0;7.7010131E7
413000;564538.0;6.8120669E7
413500;563702.0;6.8742199E7
414000;575455.0;6.9571463E7
414500;612253.0;6.9335766E7
415000;574447.0;6.900724E7
415500;567633.0;6.9261143E7
416000;605358.0;7.181492E7
416500;569044.0;6.7325028E7
417000;619381.0;6.9686169E7
417500;1205885.0;8.0943624E7
418000;618494.0;7.0349179E7
418500;580776.0;7.209794E7
419000;574897.0;7.1576435E7
419500;573912.0;7.431484E7
420000;575760.0;7.107651E7
420500;741644.0;7.1312972E7
421000;574600.0;7.173018E7
421500;614221.0;7.2126226E7
422000;737384.0;7.6864904E7
422500;650585.0;7.867159E7
423000;624970.0;7.1372501E7
423500;620201.0;6.9552847E7
424000;626520.0;7.1067267E7
424500;677699.0;6.9683963E7
425000;579393.0;7.1027459E7
425500;582547.0;7.0241599E7
426000;579157.0;8.006307E7
426500;588220.0;7.062191E7
427000;582320.0;7.2968554E7
427500;584543.0;7.2135476E7
428000;584262.0;7.6137408E7
428500;584956.0;7.1496141E7
429000;626281.0;7.1937072E7
429500;586640.0;7.972832E7
430000;595068.0;7.3162768E7
430500;595502.0;7.2140051E7
431000;597962.0;7.3315048E7
431500;596443.0;7.6734134E7
432000;590519.0;7.2537927E7
432500;838432.0;7.6810672E7
433000;853336.0;8.9603861E7
433500;735766.0;7.9371858E7
434000;913720.0;9.4893243E7
434500;987863.0;8.4694471E7
435000;881171.0;8.6912127E7
435500;597898.0;7.2622446E7
436000;636803.0;8.324112E7
436500;675413.0;9.6646388E7
437000;714924.0;7.6027225E7
437500;637842.0;7.8525476E7
438000;623181.0;8.0221287E7
438500;617999.0;7.4066695E7
439000;665126.0;7.3725494E7
439500;642961.0;7.419241E7
